FFMC,BUI,WSV,WindDir,FWIBin,Season,Ecoregion
95.48729978,140.9975043,10.14586704,119,2,Summer,fire5
95.61497235,146.1254624,15.978798,115,5,Summer,fire5
95.66618362,150.9247201,17.54607744,84,5,Summer,fire5
95.24647191,155.3358085,18.1627956,209,5,Summer,fire5
95.29756151,160.1013865,13.02399576,251,3,Summer,fire5
94.58862421,146.2233355,13.9194324,256,2,Summer,fire5
94.29653252,137.0191309,17.03911176,121,3,Summer,fire5
93.56046759,141.0808791,14.5914678,132,2,Summer,fire5
92.71596978,144.4237253,19.01726028,131,2,Summer,fire5
93.74663728,148.9391534,8.66640024,127,1,Summer,fire5
96.01254766,154.455034,7.6105728,149,2,Summer,fire5
97.06537084,160.5042469,11.41666776,122,5,Summer,fire5
97.11706095,166.3989412,11.03720868,220,5,Summer,fire5
97.16876813,171.8694884,10.59433776,91,5,Summer,fire5
97.22049238,177.3193574,7.76434788,127,4,Summer,fire5
96.93187935,182.3211328,10.61519436,143,4,Summer,fire5
96.43718068,186.7117736,7.01865216,133,2,Summer,fire5
96.45637395,146.5451151,13.0494438,158,4,Summer,fire5
96.507863,143.8521995,11.5788384,256,4,Summer,fire5
96.28260715,149.0353013,7.5071502,296,2,Summer,fire5
96.2116922,154.1178562,13.61783268,110,4,Summer,fire5
96.26310047,158.9826354,16.98474492,119,5,Summer,fire5
96.31452571,163.8558324,12.72429468,115,4,Summer,fire5
96.29498814,168.3828463,13.45239,102,5,Summer,fire5
96.34642391,173.3511089,9.1178766,66,3,Summer,fire5
96.39787666,178.6498148,10.8722934,59,4,Summer,fire5
96.4493464,184.027372,10.3815882,291,4,Summer,fire5
94.56372668,113.8803112,11.9115288,84,1,Summer,fire5
94.40096739,78.79284127,9.96713928,100,1,Summer,fire5
94.00188522,82.77619979,8.8979544,70,1,Summer,fire5
94.5365879,89.31473288,13.5014292,132,1,Summer,fire5
94.58744313,95.10910566,14.2627716,225,1,Summer,fire5
93.29228772,99.49862907,15.4648368,62,1,Summer,fire5
93.34273214,104.2484461,12.71240208,119,1,Summer,fire5
93.39319322,108.3452355,15.4314738,143,1,Summer,fire5
93.08626827,112.2126094,16.5453966,133,1,Summer,fire5
93.08805405,116.2053924,7.7072436,93,1,Summer,fire5
93.13843105,120.4659291,11.424924,47,1,Summer,fire5
93.69555927,125.4956677,7.06264164,38,1,Summer,fire5
95.29182131,131.5144228,6.26746752,102,1,Summer,fire5
95.34292588,137.0148726,13.85269704,83,3,Summer,fire5
95.39404733,142.4019876,12.03272856,92,2,Summer,fire5
92.62534118,96.71813899,16.6512528,110,1,Summer,fire5
91.60044036,103.4464921,10.6081956,113,1,Summer,fire5
94.55760902,108.4735763,11.36997396,106,1,Summer,fire5
92.53004573,111.2507255,20.76186492,273,2,Summer,fire5
93.04984805,114.9599943,11.37317148,32,1,Summer,fire5
94.63198551,119.4381984,12.02068908,15,2,Summer,fire5
96.7676745,124.816746,10.46932092,293,3,Summer,fire5
97.94563764,130.5647407,7.32473784,98,3,Summer,fire5
97.91517178,135.5991014,11.97807444,103,5,Summer,fire5
94.76040553,138.6268963,18.8396496,276,5,Summer,fire5
93.68598993,141.7198432,15.92787024,60,2,Summer,fire5
93.73656434,144.8060409,13.3964064,105,2,Summer,fire5
95.9040818,148.9092014,17.7811866,212,5,Summer,fire5
96.46235234,153.563271,8.00145432,304,2,Summer,fire5
96.90971486,158.4686385,7.24584636,66,2,Summer,fire5
96.96135359,163.4407377,11.38355928,110,4,Summer,fire5
96.73551371,168.0933362,17.5568616,154,5,Summer,fire5
96.62803009,172.5696846,15.31332936,238,5,Summer,fire5
95.08554902,175.9816382,16.2426348,126,5,Summer,fire5
93.45693693,179.1744804,13.62585528,232,2,Summer,fire5
93.88302386,183.2630427,9.848124,233,1,Summer,fire5
95.04755277,187.6335612,9.8351064,275,2,Summer,fire5
94.12781851,112.8176266,11.95367256,287,1,Summer,fire5
92.58553739,116.2968195,15.1285104,23,1,Summer,fire5
93.59450938,120.8291312,17.18544096,65,2,Summer,fire5
91.32097611,123.2359393,12.763872,118,1,Summer,fire5
89.14096389,127.290934,20.86951212,336,1,Summer,fire5
91.05971186,127.4612994,12.53147112,105,1,Fall,fire5
93.74882768,130.8791291,8.68567932,58,1,Fall,fire5
94.99682733,134.656889,9.0283428,100,1,Fall,fire5
95.04783451,138.5035291,10.2495204,153,2,Fall,fire5
94.88804521,142.0751149,10.85499504,81,2,Fall,fire5
94.93901648,145.8548164,8.30618928,13,1,Fall,fire5
94.97302491,149.0830906,8.9283942,337,2,Fall,fire5
93.97111996,151.7087836,13.51238184,113,2,Fall,fire5
94.02178851,154.5295852,10.65296448,123,1,Fall,fire5
92.16085193,156.5347642,17.47068732,63,2,Fall,fire5
90.21027159,157.9013009,23.1065604,105,2,Fall,fire5
93.10417047,160.7069755,16.66628568,93,2,Fall,fire5
92.89579493,162.6675098,17.63990748,74,2,Fall,fire5
89.59727453,139.4947055,31.837734,114,4,Fall,fire5
89.64649905,141.0350263,14.69876976,310,1,Fall,fire5
90.58758213,143.1703636,16.67158308,26,1,Fall,fire5
90.6371336,145.4707398,9.5803398,123,1,Fall,fire5
91.14002309,148.1170632,13.89475836,112,1,Fall,fire5
91.57811631,150.6908083,18.2768652,14,2,Fall,fire5
88.0271289,151.5841975,17.16074064,88,1,Fall,fire5
94.19490937,55.1746595,15.36430968,91,1,Spring,fire5
94.65037528,69.01400437,10.09586052,94,1,Summer,fire5
94.70126808,73.26523616,8.73562932,153,1,Summer,fire5
94.75217768,77.91144197,9.91799172,140,1,Summer,fire5
92.16565108,80.2430525,22.360014,141,1,Summer,fire5
91.07246303,81.82373367,17.9976132,152,1,Summer,fire5
91.12217458,83.95179367,20.79576,319,1,Summer,fire5
91.36675228,87.17764671,17.9064612,113,1,Summer,fire5
92.36995379,90.75936486,18.1427148,46,1,Summer,fire5
93.33837728,94.66692849,8.30608704,31,1,Summer,fire5
94.4373812,58.06204653,16.20860544,123,1,Summer,fire5
94.48820368,62.80410263,17.42945256,111,1,Summer,fire5
94.53904294,66.95148114,19.171008,105,1,Summer,fire5
94.58989898,70.8461449,14.3698338,121,1,Summer,fire5
94.8586939,75.1698316,10.81468656,119,1,Summer,fire5
95.08291413,79.77642931,11.325672,119,1,Summer,fire5
95.13394973,84.27380328,11.1262464,127,1,Summer,fire5
95.18500218,88.6593279,11.15770536,147,1,Summer,fire5
95.29373758,93.15898299,10.54233,282,1,Summer,fire5
94.40695536,96.71313278,18.20562624,80,2,Summer,fire5
94.4577678,100.807825,10.52073612,96,1,Summer,fire5
94.53193834,104.8999614,8.9484264,83,1,Summer,fire5
94.58279204,108.9198626,13.02236496,113,1,Summer,fire5
94.63366253,114.18233,10.49750856,103,1,Summer,fire5
95.32467074,119.9578061,9.56762928,117,1,Summer,fire5
96.32393123,126.550122,10.619649,270,2,Summer,fire5
97.00005595,134.047675,8.27453592,89,2,Summer,fire5
97.21250129,141.7492063,7.89299532,73,3,Summer,fire5
97.26423998,149.2472686,11.324052,74,4,Summer,fire5
96.58501063,155.6837696,9.14872068,111,3,Summer,fire5
95.95706227,161.8494585,13.4888184,72,4,Summer,fire5
96.00838648,167.9187525,9.29963664,108,2,Summer,fire5
96.47387454,174.3492283,8.91431352,128,3,Summer,fire5
96.52536937,180.6406854,10.65128616,245,4,Summer,fire5
96.5768812,186.3986545,12.83067756,273,5,Summer,fire5
96.14811052,191.6554799,13.5335898,139,5,Summer,fire5
96.15220767,197.0909286,11.7695862,163,4,Summer,fire5
96.2035963,202.5665086,9.11181168,144,3,Summer,fire5
96.12978571,152.4238375,10.00760868,159,2,Summer,fire5
94.27045098,156.0507453,9.7808112,223,1,Summer,fire5
94.29476568,101.5506194,6.47541612,226,1,Summer,fire5
94.62982691,59.75795575,11.57575068,75,1,Summer,fire5
95.71853891,67.1756205,7.23001752,53,1,Summer,fire5
95.76978437,74.16668583,13.58632584,61,1,Summer,fire5
95.82104674,80.91317586,13.097187,64,1,Summer,fire5
95.01917449,86.17768122,13.6392012,121,1,Summer,fire5
95.06159394,91.69978915,9.8514288,157,1,Summer,fire5
95.11262251,97.28297441,13.0580748,36,1,Summer,fire5
94.84689467,102.2967732,12.85493508,63,1,Summer,fire5
92.52350946,105.8133432,15.72374628,117,1,Summer,fire5
91.78165971,108.960984,23.16085344,119,2,Summer,fire5
93.72712168,113.7531106,9.229851,137,1,Summer,fire5
95.99806186,119.7312474,5.99549076,160,1,Summer,fire5
97.8420131,126.7722723,7.15615092,77,2,Summer,fire5
98.6244669,134.1636286,7.0108146,224,4,Summer,fire5
98.67667175,140.6231529,5.2975944,252,4,Summer,fire5
98.72889383,146.9089172,10.30127976,118,5,Summer,fire5
97.11360196,151.1536334,14.10295896,138,5,Summer,fire5
96.79917873,155.8320839,10.25133084,112,4,Summer,fire5
95.79677293,159.7813919,15.1430148,113,5,Summer,fire5
95.84804422,163.8127573,12.19539168,127,4,Summer,fire5
96.24378421,168.2871355,9.26658936,109,3,Summer,fire5
96.29520308,172.7453585,12.59454276,118,4,Summer,fire5
96.34663892,177.2852128,10.89964692,123,4,Summer,fire5
96.11957081,181.343796,12.34778292,272,4,Summer,fire5
96.95090725,186.4805875,16.0409664,70,5,Summer,fire5
97.36158108,149.4541346,13.90548924,85,5,Summer,fire5
98.01857923,155.8030945,14.06056968,48,5,Summer,fire5
97.6799343,160.9276781,14.861178,48,5,Summer,fire5
95.72532669,164.9818441,15.63106788,84,5,Summer,fire5
95.77657438,169.4071101,9.43369056,119,2,Summer,fire5
95.827839,173.933396,12.420954,104,4,Summer,fire5
96.51532035,178.8304508,10.7693424,56,4,Summer,fire5
96.61299534,183.8578969,10.55917296,97,4,Summer,fire5
96.6645361,188.5518269,16.2577314,125,5,Summer,fire5
96.40883295,192.689092,18.96201252,36,5,Summer,fire5
96.4603063,196.744394,14.5057158,208,5,Summer,fire5
98.20728441,202.0920287,11.56968504,266,5,Summer,fire5
98.18086935,207.0914741,8.365356,120,5,Summer,fire5
98.08057576,212.0270651,11.2453704,123,5,Summer,fire5
98.13260104,217.3453641,11.29511016,149,5,Summer,fire5
98.11217966,222.1181493,13.64225508,257,5,Summer,fire5
97.03673269,226.2857666,11.53323864,280,5,Summer,fire5
95.3576115,229.9703313,25.26230628,41,5,Summer,fire5
92.1653997,232.2761576,18.89686872,22,2,Summer,fire5
93.06591894,235.7184992,12.35189772,68,2,Summer,fire5
94.93216912,239.2398667,12.50092296,70,4,Summer,fire5
92.55361118,241.2178771,17.1228096,82,2,Summer,fire5
90.87655421,242.904213,17.49114936,119,1,Summer,fire5
89.67836356,120.3858978,21.1961592,137,1,Summer,fire5
92.11859272,123.6957619,11.04682068,149,1,Summer,fire5
92.58743349,127.1262369,10.95869232,201,1,Summer,fire5
94.4240207,131.5872653,10.09360584,219,1,Summer,fire5
96.66195392,137.0733393,7.43477112,270,2,Summer,fire5
97.50447153,142.8623899,7.00902792,303,3,Summer,fire5
97.78961395,148.8666939,6.86184732,104,3,Summer,fire5
98.38211378,155.1554967,8.670096,230,5,Summer,fire5
97.36826293,159.8389327,17.33399496,74,5,Summer,fire5
94.11781304,114.4885857,11.60514864,121,1,Summer,fire5
93.22285987,101.8126163,6.84332928,137,1,Summer,fire5
94.82539166,107.143814,9.90821412,299,1,Summer,fire5
94.04373764,111.2940809,11.50506576,296,1,Summer,fire5
94.34490935,115.9826668,5.87785212,139,1,Summer,fire5
96.65441644,121.1406175,10.70185104,148,2,Summer,fire5
96.70597087,126.3042998,12.6162972,341,4,Summer,fire5
97.87840771,132.1502856,11.50315092,116,5,Summer,fire5
95.38921515,135.8564168,13.13143884,351,2,Summer,fire5
94.23039544,139.1572877,12.90174372,83,2,Summer,fire5
95.19495733,143.7369396,10.5880392,113,2,Summer,fire5
95.62536435,148.6907167,10.5423012,359,2,Summer,fire5
95.5132837,152.7149763,9.5895882,80,2,Summer,fire5
94.91768244,155.5733756,7.9033752,68,1,Fall,fire5
93.82976192,158.1586581,18.182421,85,4,Fall,fire5
92.0127986,159.9800526,19.20164148,89,2,Fall,fire5
92.0628206,162.3130041,13.93965468,148,1,Fall,fire5
93.39737994,165.452388,6.68917008,123,1,Fall,fire5
94.43964503,168.9511836,7.88927112,69,1,Fall,fire5
92.89234939,171.2408405,12.2554368,33,1,Fall,fire5
92.27475456,173.6530806,11.19008664,344,1,Fall,fire5
95.72556104,177.6877817,15.62844132,44,5,Fall,fire5
95.77680881,181.2140839,15.18230052,325,5,Fall,fire5
93.17060495,183.2923661,19.6553322,330,4,Fall,fire5
96.14258505,186.7261296,11.05407936,149,4,Fall,fire5
96.1939705,190.1570698,9.89078616,326,4,Fall,fire5
95.97484064,193.555361,6.34854816,5,2,Fall,fire5
96.02617071,197.1414324,8.60670072,60,2,Fall,fire5
96.82787613,200.9340649,14.3277048,77,5,Fall,fire5
95.17251179,135.4537617,14.22007668,32,3,Fall,fire5
90.8808406,143.7413803,11.5469064,319,1,Fall,fire5
92.41499319,146.155076,8.48393964,328,1,Fall,fire5
92.23301223,147.883306,15.09320988,153,1,Fall,fire5
92.47707718,119.902393,16.5131604,202,1,Fall,fire5
88.84399299,120.8593783,18.40600332,267,1,Fall,fire5
